"subj_idx","gender","year","rt","key_press","paired_colors","ismatch","acc","TaskRelevance","Identity"
1,1,22,872,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,505,"f","blue",1,0,"TaskIrrelevant","friend"
1,1,22,732,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,1171,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,592,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,539,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,521,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,721,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,659,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,591,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,756,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,613,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,634,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,547,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,592,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,551,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,659,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,739,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,656,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,590,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,625,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,615,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,802,"j","green",0,0,"TaskIrrelevant","stranger"
1,1,22,636,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,686,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,873,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,606,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,579,"f","green",1,0,"TaskIrrelevant","stranger"
1,1,22,530,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,1035,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,486,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,597,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,606,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,463,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,790,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,604,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,586,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,631,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,541,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,1066,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,671,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,611,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,895,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,803,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,571,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,728,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,552,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,749,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,913,"f","green",1,0,"TaskIrrelevant","stranger"
1,1,22,556,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,648,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,568,"f","blue",1,0,"TaskIrrelevant","friend"
1,1,22,NA,"null","red",0,0,"TaskIrrelevant","self"
1,1,22,628,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,663,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,689,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,673,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,633,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,640,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,632,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,559,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,636,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,855,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,750,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,635,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,500,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,675,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,644,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,603,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,624,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,847,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,710,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,634,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,776,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,520,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,638,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,494,"j","blue",0,0,"TaskIrrelevant","friend"
1,1,22,521,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,414,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,605,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,614,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,554,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,617,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,705,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,607,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,729,"j","blue",0,0,"TaskIrrelevant","friend"
1,1,22,639,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,723,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,622,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,577,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,719,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,681,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,740,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,869,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,637,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,856,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,626,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,656,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,745,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,706,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,903,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,638,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,625,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,665,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,646,"f","blue",1,0,"TaskIrrelevant","friend"
1,1,22,637,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,697,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,784,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,626,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,1294,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,542,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,555,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,576,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,605,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,773,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,591,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,789,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,694,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,713,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,655,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,777,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,956,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,718,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,681,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,1108,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,590,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,1161,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,552,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,769,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,726,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,1024,"j","red",1,1,"TaskIrrelevant","self"
1,1,22,592,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,600,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,816,"j","blue",1,1,"TaskIrrelevant","friend"
1,1,22,602,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,706,"f","green",0,1,"TaskIrrelevant","stranger"
1,1,22,496,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,565,"f","red",0,1,"TaskIrrelevant","self"
1,1,22,608,"f","blue",0,1,"TaskIrrelevant","friend"
1,1,22,591,"j","green",1,1,"TaskIrrelevant","stranger"
1,1,22,590,"j","red",1,1,"TaskIrrelevant","self"
10,0,21,1073,"f","blue",1,1,"TaskRelevant","friend"
10,0,21,756,"j","blue",0,1,"TaskRelevant","friend"
10,0,21,1096,"f","green",0,0,"TaskRelevant","stranger"
10,0,21,577,"f","red",1,1,"TaskRelevant","self"
10,0,21,482,"f","red",1,1,"TaskRelevant","self"
10,0,21,906,"f","green",1,1,"TaskRelevant","stranger"
10,0,21,808,"j","green",0,1,"TaskRelevant","stranger"
10,0,21,1030,"j","red",0,1,"TaskRelevant","self"
10,0,21,673,"f","red",1,1,"TaskRelevant","self"
10,0,21,528,"f","red",1,1,"TaskRelevant","self"
10,0,21,930,"f","blue",1,1,"TaskRelevant","friend"
10,0,21,844,"j","blue",0,1,"TaskRelevant","friend"
10,0,21,808,"j","blue",0,1,"TaskRelevant","friend"
10,0,21,665,"j","green",1,0,"TaskRelevant","stranger"
10,0,21,777,"j","green",1,0,"TaskRelevant","stranger"
